,단어,부정,긍정
6853,양,0.038538415,0.006765076
6854,얘,-0.03909181,-0.034867153
6855,어,-0.08001764,0.011780896
6856,어야,-0.0036320314,0.00022573769
6857,어요,0.019029696,0.024273258
6858,억,0.006282121,0.019543855
6859,억달러,0.05608887,0.030851264
6860,억여원,0.061443664,-0.008826958
6861,억원,-0.00980172,-0.013549677
6862,억원으로,0.0042565614,0.010689456
6863,억원을,-0.02967936,-0.034272365
6864,억원의,-0.0015979884,-0.005742818
6865,언,0.013849372,-0.0030326685
6866,언더파,0.028430076,-0.003713056
6867,언론,0.08969617,0.008820584
6868,얹,0.02226046,0.03312576
6869,얻,0.008333033,-0.0039541423
6870,얼,-0.06660371,-0.015527464
6871,얽,0.032894112,-0.009183383
6872,엄,0.062065534,0.032390542
6873,업,-0.027787652,-0.013070576
6874,업계,0.0071568303,-0.015758194
6875,업무,-0.029223746,-0.019157808
6876,업소,0.011477788,0.027709823
6877,업자,0.04372853,0.03258126
6878,업종,-0.0064008133,-0.047259554
6879,업체,0.0393797,0.01411956
6880,업체들,0.03476673,-0.035601966
6881,없,0.01928464,0.013984621
6882,없는,0.018980354,0.012172694
6883,없이,0.01759725,0.013463881
6884,엇,-0.010244828,0.006860134
6885,었,-0.0042475965,-0.022072071
6886,었고,-0.033553824,-0.03722984
6887,었는데,-0.005538745,-0.06001333
6888,었다,0.04323442,0.00070769596
6889,었던,-0.007050723,-0.035269655
6890,었습니다,0.019330833,-0.026969168
6891,었으나,0.01695262,-0.041306123
6892,었으며,-0.01499967,-0.046697266
6893,었지만,-0.0054385904,-0.055972874
6894,엉,-0.054004733,-0.021120124
6895,엎,0.037703633,0.015222631
6896,에,-0.08770402,0.051264033
6897,에게,0.009284647,-0.004824685
6898,에게는,0.04199412,-0.0040364917
6899,에너지,0.06282082,0.021205872
6900,에는,-0.073522784,0.04592094
6901,에도,-0.081268206,0.04568509
6902,에만,-0.01812503,0.07399295
6903,에서,-0.045243483,0.037700478
6904,에서는,-0.008910488,0.023839194
6905,에서도,-0.022861425,0.01701273
6906,에선,0.004656736,0.0078124395
6907,엑,-0.0013450012,0.029130097
6908,엑스,0.028791782,0.010546363
6909,엔,-0.05684197,-0.010659386
6910,엔지니어링,0.025071906,0.020022864
6911,엔터테인먼트,0.0063081942,-0.03439575
6912,엘,-0.017395495,0.007437722
6913,엠,-0.0037729405,-0.029269576
6914,엣,0.0041238107,0.016987924
6915,엥,0.073652826,-0.03295908
6916,여,-0.008610352,-0.06916565
6917,여개,-0.02863147,0.025344234
6918,여건,0.019177647,0.02034158
6919,여름,0.0389228,-0.013010355
6920,여명,0.10221064,0.022052197
6921,여명의,0.043240245,0.060980447
6922,여명이,0.02826782,0.024485843
6923,여성,0.0029845387,-0.0003415402
6924,여자,-0.0040932004,-0.064791374
6925,여행,0.011677407,0.028322915
6926,역,-0.030304948,-0.036055565
6927,엮,0.0044618486,-0.041131496
6928,연,-0.020450253,-0.02962084
6929,연구,0.008320756,-0.014193761
6930,연구소,0.031391807,0.009472789
6931,연구원,-0.013535275,0.0008836435
6932,연금,0.001764641,-0.045058876
6933,연맹,0.02238388,-0.01341247
6934,연수원,-0.01035288,0.04579816
6935,연승,0.063905925,-0.033775352
6936,연예,0.040144205,0.0071455315
6937,연패,0.07237568,0.009806771
6938,연합,0.061498012,-0.032863457
6939,연합회,0.0041708834,-0.018724173
6940,열,-0.0122918645,-0.113999665
6941,염,0.061814744,0.031926397
6942,엽,-0.012235487,0.01298785
6943,엿,0.04805193,-0.091033526
6944,였,0.005831508,-0.05294109
6945,였고,-0.016569208,-0.042279847
6946,였다,0.03201738,-0.02587377
6947,였던,-0.014179604,-0.050534714
6948,였습니다,0.030005988,-0.022458404
6949,였으며,-0.025584098,-0.04252185
6950,였지만,-0.00012261746,-0.08876963
6951,영,0.037979584,-0.0461426
6952,영상,0.027910328,0.032762483
6953,영업,-0.0042249,-0.008068014
6954,영화,0.007687073,-0.037007093
6955,영화제,0.06994029,0.023181599
6956,옆,-0.025461081,-0.032610368
6957,예,-0.005613911,0.026720468
6958,예방,0.06687735,0.03820796
6959,예산,-0.0052038804,-0.022551177
6960,예술,-0.0014182236,-0.007025229
6961,옌,-0.0017249128,-0.03179745
6962,옐,-0.068029225,0.005821746
6963,옛,-0.008679621,-0.022428645
6964,오,-0.0013125171,0.0055485447
6965,오는,-0.017753003,0.024015231
6966,오늘,0.01579342,-0.00027009659
6967,오른쪽,-0.0025014319,-0.029049536
6968,오토,-0.012823347,-0.0023893137
6969,오픈,-0.028512608,-0.058912463
6970,옥,0.013515979,-0.01755086
6971,온,-0.03025389,0.014582634
6972,온라인,-0.022607375,-0.055000708
6973,올,-0.03797891,-0.038346667
6974,올림픽,0.03359342,-0.04981561
6975,올해,0.021621691,-0.05083453
6976,옮,0.0035720803,-0.01035654
6977,옳,-0.0368548,-0.044815987
6978,옴,-0.041682012,0.049192183
6979,옵,0.08593559,-0.00082815625
6980,옵션,0.011363609,0.046255544
6981,옷,-0.039225165,-0.001965845
6982,옹,0.018429447,0.018341728
6983,와,-0.01572171,0.03875618
6984,와의,0.0038455054,-0.022798575
6985,완,0.014318844,-0.056383878
6986,왈,-0.032235652,-0.14291322
6987,왑,0.03332724,-0.087542586
6988,왓,0.0012363759,-0.094072774
6989,왔,0.036150888,-0.0051259017
6990,왔다,0.048134066,0.00088970363
6991,왔던,-0.009723404,-0.0042861467
6992,왕,0.03015876,-0.035291445
6993,왜,-0.037083793,0.0070009837
6994,왠,0.013925247,-0.01991592
6995,외,0.0026815229,-0.039582063
6996,외국인,0.07832104,-0.022829952
6997,왼,-0.023539303,-0.050912045
6998,왼쪽,0.010819841,-0.03632986
6999,요,-0.023292944,0.008663861
7000,요금,0.034510486,-0.021116933
7001,욕,0.040355235,-0.013401301
7002,욘,-0.03169076,-0.021102201
7003,용,-0.018958582,-0.018013604
7004,용품,-0.02543522,0.004670159
7005,우,0.0006662272,-0.0094186785
7006,우는,-0.023694772,-0.002398639
7007,우리,0.036447912,-0.0023584012
7008,우스,-0.00891064,-0.04151066
7009,욱,-0.0010343343,0.054947253
7010,운,-0.050157994,-0.03171464
7011,운동,0.003300323,0.014697809
7012,운영,0.020286044,0.004278356
7013,울,-0.03341122,-0.04892899
7014,움,0.01857966,0.01764992
7015,웃,0.04939612,-0.0012053042
7016,웃음,0.036600396,0.026882712
7017,웅,0.035112653,-0.008561831
7018,워,-0.04794769,-0.03312373
7019,웍,-0.03433224,-0.055719
7020,원,0.015314661,-0.01529411
7021,원에,-0.06973827,0.019313384
7022,원에서,-0.039154105,-0.0051360447
7023,원으로,-0.0099255685,0.013408459
7024,원은,0.012403857,-0.0014416948
7025,원을,-0.009940155,-0.016397579
7026,원의,-0.020408738,0.0007173857
7027,원이,-0.008789795,-0.026951412
7028,월,0.042455435,-0.037624795
7029,월까지,0.024672667,-0.009663647
7030,월드,0.061484583,-0.017460972
7031,월드컵,0.046807066,0.019761328
7032,월말,0.03760613,0.04030079
7033,월부터,0.020992966,-0.013320148
7034,월에,0.018986901,0.011727262
7035,월에는,0.0424158,-0.03210893
7036,웠,-0.0022813696,-0.013139149
7037,웠다,0.022595018,-0.01774598
7038,웨,-0.015519542,-0.02147823
7039,웨어,-0.032082044,-0.008589309
7040,웨이,-0.07011077,-0.031770814
7041,웬,-0.019437058,-0.022381293
7042,웰,-0.014093239,0.02370391
7043,웹,0.023784267,-0.04355833
7044,위,-0.027603898,0.0020978786
7045,위권,0.005742509,-0.023112845
7046,위기,0.04482933,0.035018317
7047,위는,-0.04392101,-0.0050498396
7048,위로,0.0076229293,0.037699983
7049,위를,-0.040962942,-0.02437185
7050,위안,-0.018788947,-0.038679805
7051,위에,-0.06969867,0.021035258
7052,위원,-0.011079372,-0.028882584
7053,위원장,0.004483767,0.017611269
7054,위원회,-0.025300123,0.04460841
7055,위원회는,-0.039856296,0.025887756
7056,위험,0.016190479,0.032259345
7057,윅,-0.017029032,-0.047345802
7058,윈,-0.022548523,-0.021236816
7059,윌,-0.020457495,-0.023849973
7060,윔,0.013223479,-0.04810574
7061,윗,0.013766606,0.03331495
7062,윙,0.054887034,0.025617357
7063,유,-0.024584573,-0.012278644
7064,유럽,0.024660558,-0.0037956126
7065,유통,0.00010279566,0.034430217
7066,유플러스,0.06529188,-0.010399381
7067,육,0.05083984,-0.045550313
7068,윤,-0.004544056,-0.07223894
7069,율,0.07621345,0.005776123
7070,율은,0.037037563,0.00014549967
7071,율을,0.052049898,0.012253494
7072,율이,0.038627356,0.012378229
7073,융,0.007345464,-0.01265106
7074,으,-0.0071236994,0.04125469
7075,으나,0.0103443,0.020638289
7076,으니,-0.0024662744,0.06554775
7077,으려,0.0037237313,0.035757273
7078,으로,-0.004373044,0.035228122
7079,으로부터,-0.037151325,0.029960731
7080,으로서,-0.041394494,0.009029925
7081,으로써,-0.01813657,0.026441257
7082,으며,0.015946962,0.071972206
7083,으면,-0.011563396,0.03896712
7084,으면서,0.013957881,0.001462508
7085,윽,0.04299272,-0.035428476
7086,은,-0.02892033,0.014782397
7087,은행,0.020429926,0.027434314
7088,을,-0.046646647,-0.0018058377
7089,음,-0.041801535,0.01825495
7090,음악,0.008269743,-0.061615743
7091,음에도,-0.07614665,0.06396992
7092,음을,-0.0005767066,0.051513996
7093,읍,-0.006364272,-0.0039335955
7094,응,0.021520156,-0.028279219
7095,의,-0.0227517,0.042286128
7096,이,-0.032443892,-0.01640894
7097,이기도,0.057018258,-0.015072824
7098,이나,0.0034534829,0.06059792
7099,이닝,0.004444414,0.0151575245
7100,이다,-0.005176287,0.0140068
7101,이라,-0.03810974,-0.025270505
7102,이라고,0.033630922,-0.005671163
7103,이라는,0.013932724,0.013481714
7104,이라도,-0.050656687,-0.011578038
7105,이라며,0.024727613,-0.035299208
7106,이라면서,0.024031892,-0.060288914
7107,이란,-0.021820048,0.017045964
7108,이며,-0.020545142,-0.00056643254
7109,이번,0.017761482,-0.03043891
7110,이상,-0.030942613,0.03500364
7111,이어서,-0.04478656,0.0065012574
7112,이었다,0.0096211955,-0.027204862
7113,이었던,-0.020413121,-0.041095473
7114,이익,-0.0050931415,0.011841139
7115,이자,0.007374347,-0.073241055
7116,이지만,-0.03874465,-0.002115965
7117,이하,-0.062909484,0.024213083
7118,익,-0.020462243,-0.0011105395
7119,인,-0.04630908,-0.029501399
7120,인데,-0.020351771,-0.024490291
7121,인사,0.016063683,-0.017028611
7122,인수위,0.03819082,0.03797059
7123,인지,-0.017923517,-0.021733887
7124,인터내셔널,0.008198284,-0.01268122
7125,인터넷,0.007471754,-0.033255406
7126,일,-0.010312297,0.014402155
7127,일간,0.03218217,0.010593495
7128,일까지,0.008779803,0.025520941
7129,일반,0.007133854,-0.0067252778
7130,일보,0.038720746,0.056293473
7131,일본,0.0010235859,-0.0506057
7132,일부터,0.05773526,0.03603701
7133,일에는,0.01865518,0.027278366
7134,읽,0.0062219724,-0.016096631
7135,잃,0.011630671,0.087989554
7136,임,-0.047076505,0.017277168
7137,임을,-0.03345295,0.011488306
7138,입,0.029055327,0.03544919
7139,입니다,0.03213806,0.03633737
7140,잇,0.010321572,-0.0037814844
7141,있,-0.037161898,-0.0017758446
7142,있는,-0.024243044,-0.005143266
7143,있다,-0.009464635,0.00092473347
7144,잉,-0.007236815,0.036202356
7145,잊,0.01080716,-0.005350414
7146,잎,0.010148814,-0.0023444816
7147,자,0.036447797,-0.013351338
7148,자가,-0.0015981379,0.016459992
7149,자금,0.01719495,-0.05610866
7150,자는,0.05784434,0.0079070795
7151,자동차,0.026499964,-0.012751484
7152,자들,0.05885287,0.009999668
7153,자들은,0.062317595,0.0061433045
7154,자들의,0.062050454,0.02998247
7155,자들이,0.02096867,0.01686912
7156,자로,0.01056411,0.041762944
7157,자료,-0.03930451,-0.0030747834
7158,자를,0.01696089,-0.017976929
7159,자리,0.0077687227,-0.018092806
7160,자마자,-0.013686336,-0.004260863
7161,자본,0.04336431,-0.071484104
7162,자산,0.040608644,0.03972639
7163,자산운용,0.020582952,0.019580953
7164,자에게,0.031512566,0.039862018
7165,자와,0.030044053,0.008573149
7166,자원,-0.0052326606,-0.015392056
7167,자의,0.027631557,0.019775886
7168,자인,0.062188096,0.04624132
7169,자치,0.03793923,0.02584154
7170,작,0.0012474231,-0.04557645
7171,작업,-0.028695928,-0.032462113
7172,잔,0.023442125,0.041158177
7173,잖,0.009401831,-0.037631568
7174,잘,0.009970747,-0.029443353
7175,잠,0.021352783,-0.009656969
7176,잡,0.044366732,-0.015590679
7177,잣,0.0001363121,-0.019044219
7178,장,0.029555544,0.019254506
7179,장과,0.020999724,0.045931958
7180,장관,0.025890565,0.026657348
7181,장비,-0.004394574,-0.034836948
7182,장애,-0.030461868,0.04786594
7183,장애인,-0.0043383855,-0.033665285
7184,장에서,0.011565975,0.066486284
7185,장으로,0.0017159516,0.04891653
7186,장은,0.005605608,0.03168342
7187,장을,-0.008135372,0.013918569
7188,장이,-0.0077937515,0.014921844
7189,장치,-0.039459225,0.006235716
7190,잦,-0.0005371962,0.015656225
7191,재,-0.03595496,-0.030590309
7192,재단,0.021888359,0.049924515
7193,재료,0.010387848,0.037126727
7194,재산,-0.04700181,0.0025170483
7195,재정,0.04103764,-0.036026064
7196,재판,0.05091971,-0.08638464
7197,잭,-0.0033840146,-0.023624413
7198,쟁,0.02609033,0.015429588
7199,저,0.017758295,0.049925625
7200,저축,0.061498567,-0.010342505
7201,저축은행,0.027048456,-0.014464488
7202,적,0.035103172,0.01208061
7203,적으로,0.00839655,0.03210393
7204,적이고,0.011656698,0.048431873
7205,적이다,0.022485908,0.025083534
7206,적인,-0.0024912711,0.008803327
7207,전,0.036229834,-0.059343252
7208,전략,-0.0076588914,-0.0077215713
7209,전문,0.034895435,0.006566357
7210,전에,0.0027191003,-0.029226594
7211,전에서,0.010065076,-0.024553483
7212,전우치,-0.0071408474,-0.0122988215
7213,전을,0.0219729,-0.029950581
7214,전자,0.0847975,0.0034420146
7215,전쟁,-0.046425067,-0.061799973
7216,전환,0.00037936622,-0.010368751
7217,절,-0.02056536,0.03972181
7218,절차,0.005955072,-0.06616307
7219,젊,0.013960449,0.013044051
7220,점,0.0038051598,0.00654905
7221,점검,0.014665469,-0.05475083
7222,점으로,0.0019100355,0.010078728
7223,점을,-0.007245318,0.0076457933
7224,점이,-0.03674192,-0.00716847
7225,접,-0.04132318,-0.0109872725
7226,젓,0.015471866,0.00939348
7227,정,0.023967857,-0.00041142292
7228,정글의,0.0022274144,-0.0155839585
7229,정보,0.024432465,0.062699005
7230,정부,0.02404125,-0.010284478
7231,정책,0.031831652,-0.03616966
7232,정치,0.041711,-0.045215216
7233,젖,0.05385933,0.024124451
7234,제,0.0073163034,0.035611026
7235,제도,0.017090159,0.01743933
7236,제를,0.0078404965,0.033578303
7237,제약,0.019206412,0.011925066
7238,제주,0.04169188,-0.013409445
7239,제품,0.021511395,0.0021759397
7240,젝,-0.020522464,-0.021589559
7241,젠,0.024409482,0.0253858
7242,젤,-0.055574328,0.029738434
7243,젬,0.033373,0.06798281
7244,젯,0.10406694,-0.0049189096
7245,져,-0.011580043,-0.002353542
7246,져야,0.00086865574,-0.014501029
7247,젼,-0.01800898,-0.024693904
7248,졌,0.013939398,-0.017026264
7249,졌고,-0.00021324959,-0.013114559
7250,졌다,0.042388365,-0.004012476
7251,졌습니다,0.058319,0.021059992
7252,졌지만,0.011546938,-0.043910526
7253,조,0.004759398,0.049143095
7254,조건,0.0056305234,-0.021410558
7255,조사,0.03368903,-0.018636256
7256,조선,0.014389316,0.02251159
7257,조선해양,0.0452576,0.0283995
7258,조원,0.03342353,0.034152918
7259,조정,-0.012048795,-0.00510256
7260,조직,0.03050586,-0.043182608
7261,조차,-0.030807078,-0.016048118
7262,조치,0.009811485,0.034684885
7263,족,0.0014161989,-0.027046883
7264,존,0.009857237,-0.040008537
7265,졸,-0.025730189,0.037713002
7266,좀,-0.029087616,-0.04737231
7267,좁,-0.050202746,-0.08005005
7268,종,-0.03234122,-0.0019160532
7269,종목,0.050898463,-0.0012421813
7270,종합,0.011145251,-0.017201908
7271,좋,0.024074636,-0.07307473
7272,좋은,0.0152030485,-0.051475327
7273,좌,-0.082723804,-0.027075173
7274,죄,-0.009814912,-0.041483477
7275,죠,0.015481619,0.029827368
7276,주,0.008636452,-0.024466677
7277,주가,-0.029798297,-0.032532834
7278,주기,0.0076788245,0.1059068
7279,주년,-0.021954194,0.06439783
7280,주는,-0.037521515,0.0036319066
7281,주민,0.028894044,-0.028793443
7282,주세요,0.010383381,0.0142621845
7283,주식,-0.0348159,-0.04958169
7284,주의,-0.06118163,0.052992143
7285,주의보,0.038555365,-0.0010844674
7286,주택,0.014760131,-0.008076841
7287,죽,0.025539916,-0.067325205
7288,준,-0.069415644,-0.029391412
7289,준비,-0.037912134,-0.027581604
7290,준호,-0.0046028094,-0.002311321
7291,준희,0.06617343,0.0652897
7292,줄,-0.042888895,0.009035611
7293,줌,-0.030743888,0.013507191
7294,줍,0.008189163,-0.007048124
7295,중,-0.0011224095,0.036670428
7296,중견기업,0.031973537,0.01294582
7297,중공업,-0.006223364,0.002601171
7298,중국,-0.002383654,-0.004276868
7299,중소기업,0.016451783,-0.016847398
7300,중심,0.008934736,-0.007705192
7301,중앙,0.025755495,0.024365114
7302,중인,0.01582732,0.015875604
7303,줘,-0.025895435,-0.0017950032
7304,줘야,-0.014449237,0.010568894
7305,줬,0.005441724,-0.025998523
7306,줬다,0.021856163,-0.012992179
7307,쥐,0.013896057,-0.0034364145
7308,쥔,-0.023832515,-0.015032694
7309,쥬,-0.015179083,0.024504002
7310,즈,-0.06024734,0.044706795
7311,즉,0.039896417,-0.01787569
7312,즌,0.013145648,-0.041103087
7313,즐,-0.078763284,-0.009656614
7314,즘,0.015704324,0.049303576
7315,즙,0.02857118,0.044844903
7316,증,0.04329392,0.023102157
7317,증권,0.043032322,-0.0065461085
7318,지,0.00087208115,-0.0012110262
7319,지가,-0.0118743405,-0.012449909
7320,지검,0.031241179,0.066097155
7321,지고,-0.021345144,0.04228668
7322,지구,-0.016342888,-0.021383988
7323,지금,0.042976685,-0.00094211474
7324,지나치게,0.0071211145,0.021077225
7325,지난,0.009693962,-0.03880083
7326,지난해,0.013339246,-0.03919684
7327,지는,-0.026036344,-0.0074812435
7328,지도,-0.04090871,-0.05134387
7329,지를,0.0008463897,-0.01489816
7330,지만,-0.025061535,0.003025176
7331,지면서,-0.02258476,-0.031416133
7332,지방,0.004112996,0.053311527
7333,지방경찰청,-0.005330041,0.07403642
7334,지법,0.03359928,-0.00564065
7335,지수,0.09278211,-0.015107001
7336,지수는,0.041418795,0.005367712
7337,지역,0.01765445,0.022157915
7338,지원,-0.008017974,-0.018220197
7339,지원센터,0.05126241,0.013480392
7340,지지,-0.01886763,-0.007658299
7341,지훈,0.018837795,-0.0051123574
7342,직,0.024447411,0.00869139
7343,직원,0.025036741,-0.015772726
7344,진,-0.022355108,-0.0029885871
7345,진다,0.031025156,-0.014848047
7346,진영,0.0042451993,-0.036013365
7347,진짜,0.006207546,-0.054709285
7348,진흥,0.0019320124,-0.045200296
7349,진흥원,0.0037954382,0.00017328002
7350,질,-0.04041444,0.032290224
7351,질서,-0.0040311906,-0.0025626495
7352,질환,-0.01141514,-0.0013034567
7353,짐,0.034512807,-0.0053355894
7354,집,0.07967279,-0.0282624
7355,집행,0.018375913,0.012823581
7356,짓,0.0061892476,0.05912396
7357,징,-0.021731878,-0.01673992
7358,짖,0.060567863,0.028060297
7359,짙,-0.04686648,0.013911108
7360,짚,-0.04298029,-0.02087578
7361,짜,0.010394692,0.0162949
7362,짜리,-0.002660226,0.08828573
7363,짝,-0.024252564,0.044334218
7364,짠,-0.034264963,-0.066678576
7365,짤,0.014529844,-0.09611114
7366,짧,0.014250528,-0.010720968
7367,짬,-0.048578013,0.016478345
7368,짱,0.04085788,0.05894105
7369,째,0.015286144,0.049981873
7370,쨌,0.046212506,-0.030146103
7371,쩌,0.02667197,-0.028556328
7372,쩍,-0.0336381,0.019317545
7373,쩔,0.04571329,-0.050885566
7374,쩡,0.021353025,0.00041275285
7375,쪼,0.015458085,0.050324857
7376,쪽,-0.028531885,0.016406717
7377,쫄,-0.06149918,-0.062009223
7378,쫓,0.03075406,-0.023460567
7379,쭈,-0.024289329,0.009155897
7380,쭉,0.03692489,-0.0034199613
7381,쯔,-0.055041023,0.001589207
7382,쯤,-0.017371932,0.04312583
7383,찌,-0.026540084,0.053285733
